Mått;År;Region;Diagnos;Kön;Ålder;Värde
False;2000;14;1;3;1;62
False;2000;14;1;3;2;19
False;2000;14;1;3;3;81
False;2000;14;1;3;4;26487
False;2000;17;1;3;4;6598
False;2000;18;1;3;1;15
False;2000;18;1;3;4;8748
False;2000;19;1;3;1;15
False;2000;19;1;3;2;4
False;2000;19;1;3;3;17
False;2000;19;1;3;4;4964
False;2000;20;1;3;1;17
False;2000;20;1;3;4;5707
False;2000;21;1;3;1;14
False;2000;21;1;3;4;6910
False;2000;22;1;3;1;11
False;2000;22;1;3;4;5898
False;2000;23;1;3;1;9
False;2000;23;1;3;4;3713
False;2000;24;1;3;1;17
False;2000;24;1;3;2;6
False;2000;24;1;3;3;14
False;2000;24;1;3;4;5774
False;2000;25;1;3;1;18
False;2000;25;1;3;2;7
False;2000;25;1;3;4;5320
False;2000;5;4;3;1;1
False;2000;18;4;3;1;1
False;2000;20;4;3;1;1
False;2000;24;4;3;1;1
False;2000;3;4;3;1;2
False;2000;5;4;3;3;1
False;2000;9;4;3;3;1
False;2000;13;4;3;2;2
False;2000;14;4;3;1;2
False;2000;13;4;3;1;1
False;2000;21;4;3;2;1
False;2000;1;4;3;1;4
False;2000;3;4;3;3;5
False;2000;4;4;3;2;1
False;2000;4;4;3;3;5
False;2000;4;4;3;4;18
False;2000;5;4;3;2;4
False;2000;5;4;3;4;26
False;2000;6;4;3;2;5
False;2000;6;4;3;3;4
False;2000;7;4;3;2;4
False;2000;7;4;3;3;2
False;2000;8;4;3;1;2
False;2000;8;4;3;2;3
False;2000;8;4;3;3;3
False;2000;9;4;3;2;1
False;2000;9;4;3;4;6
False;2000;10;4;3;2;4
False;2000;12;4;3;1;2
False;2000;13;4;3;3;2
False;2000;14;4;3;3;18
False;2000;17;4;3;3;8
False;2000;18;4;3;2;5
False;2000;18;4;3;3;4
False;2000;19;4;3;2;3
False;2000;19;4;3;3;3
False;2000;20;4;3;2;1
False;2000;20;4;3;3;4
False;2000;21;4;3;1;1
False;2000;21;4;3;3;6
False;2000;22;4;3;1;1
False;2000;22;4;3;2;3
False;2000;23;4;3;2;2
False;2000;24;4;3;2;3
False;2000;24;4;3;3;3
False;2000;10;4;3;3;2
False;2000;12;4;3;3;15
False;2000;0;4;3;1;20
False;2000;0;4;3;2;120
False;2000;0;4;3;3;117
False;2000;0;4;3;4;902
False;2000;1;4;3;2;17
False;2000;1;4;3;3;23
False;2000;1;4;3;4;134
False;2000;3;4;3;2;5
False;2000;3;4;3;4;33
False;2000;6;4;3;4;35
False;2000;7;4;3;4;28
False;2000;8;4;3;4;31
False;2000;10;4;3;4;23
False;2000;12;4;3;2;25
False;2000;12;4;3;4;118
False;2000;13;4;3;4;47
False;2000;14;4;3;2;19
False;2000;14;4;3;4;128
False;2000;17;4;3;2;7
False;2000;17;4;3;4;57
False;2000;18;4;3;4;40
False;2000;19;4;3;4;29
False;2000;20;4;3;4;14
False;2000;21;4;3;4;44
False;2000;22;4;3;3;3
False;2000;22;4;3;4;34
False;2000;23;4;3;1;1
False;2000;23;4;3;3;3
False;2000;23;4;3;4;17
False;2000;24;4;3;4;38
False;2000;25;4;3;2;5
False;2000;25;4;3;3;2
False;2000;25;4;3;4;42
False;2000;0;2;3;1;3
False;2000;0;2;3;2;109
False;2000;0;2;3;3;327
False;2000;0;2;3;4;10143
False;2000;1;2;3;2;25
False;2000;1;2;3;3;69
False;2000;1;2;3;4;1782
False;2000;3;2;3;1;1
False;2000;3;2;3;2;9
False;2000;3;2;3;3;7
False;2000;3;2;3;4;153
False;2000;4;2;3;2;2
False;2000;4;2;3;3;1
False;2000;4;2;3;4;459
False;2000;5;2;3;2;2
False;2000;5;2;3;3;14
False;2000;5;2;3;4;283
False;2000;6;2;3;2;1
False;2000;6;2;3;3;9
False;2000;6;2;3;4;240
False;2000;7;2;3;3;4
False;2000;7;2;3;4;903
False;2000;8;2;3;1;1
False;2000;8;2;3;2;3
False;2000;8;2;3;3;6
False;2000;8;2;3;4;150
False;2000;9;2;3;2;4
False;2000;9;2;3;3;1
False;2000;9;2;3;4;263
False;2000;10;2;3;2;2
False;2000;10;2;3;3;4
False;2000;10;2;3;4;148
False;2000;12;2;3;2;20
False;2000;12;2;3;3;68
False;2000;12;2;3;4;1357
False;2000;13;2;3;2;2
False;2000;13;2;3;3;7
False;2000;13;2;3;4;267
False;2000;14;2;3;2;18
False;2000;14;2;3;3;59
False;2000;14;2;3;4;1861
False;2000;17;2;3;2;4
False;2000;17;2;3;3;8
False;2000;17;2;3;4;201
False;2000;18;2;3;3;5
False;2000;18;2;3;4;597
False;2000;19;2;3;2;1
False;2000;19;2;3;3;12
False;2000;19;2;3;4;237
False;2000;20;2;3;2;1
False;2000;20;2;3;3;12
False;2000;20;2;3;4;385
False;2000;21;2;3;2;3
False;2000;21;2;3;3;11
False;2000;21;2;3;4;348
False;2000;22;2;3;2;4
False;2000;22;2;3;3;5
False;2000;22;2;3;4;321
False;2000;23;2;3;2;1
False;2000;23;2;3;3;5
False;2000;23;2;3;4;156
False;2000;24;2;3;3;10
False;2000;24;2;3;4;322
False;2000;25;2;3;2;7
False;2000;25;2;3;3;10
False;2000;25;2;3;4;389
False;2000;0;3;3;1;5
False;2000;0;3;3;2;15
False;2000;0;3;3;3;22
False;2000;0;3;3;4;138
False;2000;1;3;3;2;3
False;2000;1;3;3;3;9
False;2000;1;3;3;4;34
False;2000;4;3;3;2;1
False;2000;4;3;3;4;3
False;2000;5;3;3;2;1
False;2000;5;3;3;3;1
False;2000;5;3;3;4;6
False;2000;7;3;3;3;1
False;2000;7;3;3;4;1
False;2000;8;3;3;1;1
False;2000;8;3;3;4;3
False;2000;10;3;3;4;6
False;2000;12;3;3;3;3
False;2000;12;3;3;4;6
False;2000;13;3;3;4;10
False;2000;14;3;3;2;5
False;2000;14;3;3;3;5
False;2000;14;3;3;4;34
False;2000;17;3;3;1;2
False;2000;17;3;3;2;1
False;2000;17;3;3;3;1
False;2000;17;3;3;4;8
False;2000;18;3;3;2;2
False;2000;18;3;3;4;6
False;2000;19;3;3;2;1
False;2000;19;3;3;4;7
False;2000;20;3;3;4;16
False;2000;21;3;3;1;1
False;2000;21;3;3;4;3
False;2000;22;3;3;3;1
False;2000;22;3;3;4;5
False;2000;24;3;3;2;1
False;2000;24;3;3;4;1
False;2000;25;3;3;1;1
False;2000;25;3;3;3;1
False;2000;25;3;3;4;2
False;2001;18;1;3;2;1
False;2001;23;1;3;1;2
False;2001;25;1;3;2;4
False;2001;21;2;3;1;1
False;2001;22;2;3;1;1
False;2001;13;1;3;2;1
False;2001;18;1;3;3;16
False;2001;21;1;3;2;5
False;2001;23;1;3;3;8
False;2001;24;1;3;3;10
False;2001;7;1;3;2;5
False;2001;8;1;3;2;4
False;2001;9;1;3;3;4
False;2001;17;1;3;3;10
False;2001;3;1;3;1;25
False;2001;3;1;3;2;3
False;2001;3;1;3;3;14
False;2001;5;1;3;1;19
False;2001;6;1;3;2;6
False;2001;9;1;3;1;7
False;2001;10;1;3;1;9
False;2001;13;1;3;3;14
False;2001;20;1;3;1;12
False;2001;20;1;3;2;10
False;2001;20;1;3;3;11
False;2001;21;1;3;1;18
False;2001;22;1;3;1;9
False;2001;22;1;3;2;3
False;2001;23;1;3;2;2
False;2001;0;1;3;1;465
False;2001;0;1;3;2;115
False;2001;0;1;3;3;513
False;2001;0;1;3;4;167998
False;2001;1;1;3;1;93
False;2001;1;1;3;2;14
False;2001;1;1;3;3;124
False;2001;1;1;3;4;25677
False;2001;3;1;3;4;7173
False;2001;4;1;3;1;16
False;2001;4;1;3;2;3
False;2001;4;1;3;3;11
False;2001;4;1;3;4;7836
False;2001;5;1;3;2;7
False;2001;5;1;3;3;21
False;2001;5;1;3;4;7846
False;2001;6;1;3;1;22
False;2001;6;1;3;3;18
False;2001;6;1;3;4;6936
False;2001;7;1;3;1;8
False;2001;7;1;3;3;12
False;2001;7;1;3;4;3841
False;2001;8;1;3;1;15
False;2001;8;1;3;3;18
False;2001;8;1;3;4;3518
False;2001;9;1;3;4;4551
False;2001;10;1;3;3;6
False;2001;10;1;3;4;4824
False;2001;12;1;3;1;54
False;2001;12;1;3;2;17
False;2001;12;1;3;3;70
False;2001;12;1;3;4;20648
False;2001;13;1;3;1;10
False;2001;13;1;3;4;7062
False;2001;14;1;3;1;82
False;2001;14;1;3;2;17
False;2001;14;1;3;3;81
False;2001;14;1;3;4;27652
False;2001;17;1;3;1;13
False;2001;17;1;3;2;4
False;2001;17;1;3;4;6442
False;2001;18;1;3;1;13
False;2001;18;1;3;4;6455
False;2001;19;1;3;1;12
False;2001;19;1;3;3;17
False;2001;19;1;3;4;4783
False;2001;20;1;3;4;6230
False;2001;21;1;3;3;14
False;2001;21;1;3;4;6562
False;2001;22;1;3;3;12
False;2001;22;1;3;4;5397
False;2001;23;1;3;4;3171
False;2001;24;1;3;1;15
False;2001;24;1;3;2;9
False;2001;24;1;3;4;5248
False;2001;25;1;3;1;11
False;2001;25;1;3;3;22
False;2001;25;1;3;4;7535
False;2001;12;4;3;1;2
False;2001;23;4;3;1;1
False;2001;1;4;3;1;3
False;2001;4;4;3;1;1
False;2001;3;4;3;3;1
False;2001;10;4;3;3;1
False;2001;3;4;3;2;3
False;2001;4;4;3;2;4
False;2001;4;4;3;3;4
False;2001;5;4;3;1;1
False;2001;5;4;3;2;4
False;2001;5;4;3;3;3
False;2001;5;4;3;4;38
False;2001;6;4;3;1;1
False;2001;6;4;3;2;4
False;2001;7;4;3;3;2
False;2001;7;4;3;4;16
False;2001;8;4;3;1;1
False;2001;8;4;3;2;3
False;2001;8;4;3;3;5
False;2001;9;4;3;2;1
False;2001;9;4;3;4;9
False;2001;10;4;3;1;1
False;2001;10;4;3;2;3
False;2001;10;4;3;4;14
False;2001;13;4;3;2;3
False;2001;13;4;3;3;1
False;2001;17;4;3;1;1
False;2001;17;4;3;2;5
False;2001;17;4;3;3;6
False;2001;18;4;3;2;5
False;2001;19;4;3;1;1
False;2001;19;4;3;2;3
False;2001;19;4;3;3;5
False;2001;19;4;3;4;21
False;2001;20;4;3;1;1
False;2001;23;4;3;2;2
False;2001;23;4;3;3;3
False;2001;23;4;3;4;18
False;2001;24;4;3;2;1
False;2001;24;4;3;3;5
False;2001;25;4;3;1;3
False;2001;25;4;3;2;1
False;2001;6;4;3;3;10
False;2001;12;4;3;3;11
False;2001;8;4;3;4;28
False;2001;12;4;3;2;14
False;2001;22;4;3;3;6
False;2001;22;4;3;1;3
False;2001;0;4;3;1;22
False;2001;0;4;3;2;121
False;2001;0;4;3;3;130
False;2001;0;4;3;4;892
False;2001;1;4;3;2;20
False;2001;1;4;3;3;32
False;2001;1;4;3;4;126
False;2001;3;4;3;4;30
False;2001;4;4;3;4;35
False;2001;6;4;3;4;65
False;2001;9;4;3;3;1
False;2001;12;4;3;4;72
False;2001;13;4;3;4;49
False;2001;14;4;3;1;2
False;2001;14;4;3;2;25
False;2001;14;4;3;3;16
False;2001;14;4;3;4;143
False;2001;17;4;3;4;86
False;2001;18;4;3;3;4
False;2001;18;4;3;4;39
False;2001;20;4;3;2;11
False;2001;20;4;3;3;4
False;2001;20;4;3;4;42
False;2001;21;4;3;2;2
False;2001;21;4;3;3;5
False;2001;21;4;3;4;33
False;2001;22;4;3;2;7
False;2001;22;4;3;4;29
False;2001;24;4;3;4;29
False;2001;25;4;3;3;5
False;2001;25;4;3;4;54
False;2001;0;2;3;1;7
False;2001;0;2;3;2;81
False;2001;0;2;3;3;254
False;2001;0;2;3;4;10606
False;2001;1;2;3;1;1
False;2001;1;2;3;2;18
False;2001;1;2;3;3;54
False;2001;1;2;3;4;1813
False;2001;3;2;3;2;6
False;2001;3;2;3;3;9
False;2001;3;2;3;4;279
False;2001;4;2;3;2;1
False;2001;4;2;3;3;11
False;2001;4;2;3;4;174
False;2001;5;2;3;2;5
False;2001;5;2;3;3;12
False;2001;5;2;3;4;298
False;2001;6;2;3;2;3
False;2001;6;2;3;3;12
False;2001;6;2;3;4;264
False;2001;7;2;3;3;4
False;2001;7;2;3;4;114
False;2001;8;2;3;2;1
False;2001;8;2;3;3;7
False;2001;8;2;3;4;1387
False;2001;9;2;3;3;3
False;2001;9;2;3;4;53
False;2001;10;2;3;2;1
False;2001;10;2;3;3;3
False;2001;10;2;3;4;172
False;2001;12;2;3;1;1
False;2001;12;2;3;2;12
False;2001;12;2;3;3;30
False;2001;12;2;3;4;822
False;2001;13;2;3;2;1
False;2001;13;2;3;3;6
False;2001;13;2;3;4;1453
False;2001;14;2;3;1;2
False;2001;14;2;3;2;13
False;2001;14;2;3;3;47
False;2001;14;2;3;4;1153
False;2001;17;2;3;2;4
False;2001;17;2;3;3;11
False;2001;17;2;3;4;1932
False;2001;18;2;3;2;6
False;2001;18;2;3;3;7
False;2001;18;2;3;4;413
False;2001;19;2;3;2;1
False;2001;19;2;3;3;4
False;2001;19;2;3;4;116
False;2001;20;2;3;2;4
False;2001;20;2;3;3;5
False;2001;20;2;3;4;493
False;2001;21;2;3;2;1
False;2001;21;2;3;3;4
False;2001;21;2;3;4;406
False;2001;22;2;3;3;4
False;2001;22;2;3;4;427
False;2001;23;2;3;1;1
False;2001;23;2;3;3;3
False;2001;23;2;3;4;168
False;2001;24;2;3;2;2
False;2001;24;2;3;3;7
False;2001;24;2;3;4;309
False;2001;25;2;3;2;2
False;2001;25;2;3;3;11
False;2001;25;2;3;4;343
False;2001;0;3;3;1;6
False;2001;0;3;3;2;13
False;2001;0;3;3;3;18
False;2001;0;3;3;4;135
False;2001;1;3;3;1;1
False;2001;1;3;3;2;5
False;2001;1;3;3;3;3
False;2001;1;3;3;4;31
False;2001;3;3;3;2;1
False;2001;3;3;3;4;1
False;2001;4;3;3;2;1
False;2001;4;3;3;3;2
False;2001;4;3;3;4;8
False;2001;5;3;3;4;6
False;2001;6;3;3;4;2
False;2001;7;3;3;4;1
False;2001;8;3;3;4;29
False;2001;12;3;3;1;3
False;2001;12;3;3;2;1
False;2001;12;3;3;3;5
False;2001;12;3;3;4;19
False;2001;14;3;3;1;1
False;2001;14;3;3;2;3
False;2001;14;3;3;3;6
False;2001;14;3;3;4;30
False;2001;17;3;3;1;1
False;2001;18;3;3;4;2
False;2001;19;3;3;3;1
False;2001;19;3;3;4;3
False;2001;20;3;3;2;1
False;2001;20;3;3;4;3
False;2001;21;3;3;4;6
False;2001;22;3;3;2;1
False;2001;23;3;3;4;2
False;2001;24;3;3;3;1
False;2001;25;3;3;4;4
False;2002;13;1;3;2;2
False;2002;22;1;3;2;3
False;2002;14;2;3;1;1
False;2002;20;2;3;1;1
False;2002;8;1;3;2;1
False;2002;9;1;3;3;2
False;2002;24;1;3;2;5
False;2002;5;1;3;2;8
False;2002;7;1;3;3;10
False;2002;18;1;3;2;5
False;2002;8;1;3;3;12
False;2002;13;1;3;3;8
False;2002;17;1;3;2;3
False;2002;21;1;3;2;7
False;2002;24;1;3;3;15
False;2002;23;1;3;3;6
False;2002;3;1;3;2;2
False;2002;5;1;3;3;30
False;2002;6;1;3;2;4
False;2002;7;1;3;1;13
False;2002;9;1;3;1;3
False;2002;10;1;3;1;4
False;2002;10;1;3;2;2
False;2002;13;1;3;1;7
False;2002;14;1;3;2;15
False;2002;17;1;3;1;9
False;2002;19;1;3;2;6
False;2002;20;1;3;3;23
False;2002;21;1;3;1;10
False;2002;21;1;3;3;11
False;2002;22;1;3;1;12
False;2002;22;1;3;3;15
False;2002;23;1;3;1;7
False;2002;23;1;3;2;2
False;2002;0;1;3;1;434
False;2002;0;1;3;2;125
False;2002;0;1;3;3;506
False;2002;0;1;3;4;169441
False;2002;1;1;3;1;94
False;2002;1;1;3;2;22
False;2002;1;1;3;3;126
False;2002;1;1;3;4;27549
False;2002;3;1;3;1;24
False;2002;3;1;3;3;12
False;2002;3;1;3;4;6980
False;2002;4;1;3;1;14
False;2002;4;1;3;2;8
False;2002;4;1;3;3;18
False;2002;4;1;3;4;5978
False;2002;5;1;3;1;20
False;2002;5;1;3;4;7590
False;2002;6;1;3;1;19
False;2002;6;1;3;3;10
False;2002;6;1;3;4;6956
False;2002;7;1;3;4;3553
False;2002;8;1;3;1;6
False;2002;8;1;3;4;4838
False;2002;9;1;3;4;1207
False;2002;10;1;3;3;6
False;2002;10;1;3;4;4855
False;2002;12;1;3;1;45
False;2002;12;1;3;2;21
False;2002;12;1;3;3;69
False;2002;12;1;3;4;20043
False;2002;13;1;3;4;8405
False;2002;14;1;3;1;63
False;2002;14;1;3;3;73
False;2002;14;1;3;4;27515
False;2002;17;1;3;3;16
False;2002;17;1;3;4;6655
False;2002;18;1;3;1;10
False;2002;18;1;3;3;14
False;2002;18;1;3;4;6370
False;2002;19;1;3;1;24
False;2002;19;1;3;3;14
False;2002;19;1;3;4;5317
False;2002;20;1;3;1;18
False;2002;20;1;3;2;7
False;2002;20;1;3;4;7790
False;2002;21;1;3;4;6637
False;2002;22;1;3;4;4106
False;2002;23;1;3;4;7224
False;2002;24;1;3;1;16
False;2002;24;1;3;4;4946
False;2002;25;1;3;1;16
False;2002;25;1;3;2;2
False;2002;25;1;3;3;16
False;2002;25;1;3;4;6117
False;2002;1;4;3;1;1
False;2002;3;4;3;2;5
False;2002;3;4;3;3;6
False;2002;3;4;3;4;31
False;2002;4;4;3;2;6
False;2002;6;4;3;1;1
False;2002;6;4;3;2;4
False;2002;6;4;3;3;2
False;2002;7;4;3;2;1
False;2002;8;4;3;1;2
False;2002;8;4;3;2;4
False;2002;9;4;3;3;2
False;2002;9;4;3;4;6
False;2002;10;4;3;2;1
False;2002;10;4;3;4;18
False;2002;12;4;3;1;3
False;2002;12;4;3;2;10
False;2002;12;4;3;3;14
False;2002;13;4;3;2;6
False;2002;13;4;3;3;1
False;2002;13;4;3;4;51
False;2002;14;4;3;3;17
False;2002;17;4;3;2;5
False;2002;18;4;3;2;4
False;2002;19;4;3;2;2
False;2002;19;4;3;3;3
False;2002;20;4;3;2;2
False;2002;20;4;3;3;4
False;2002;20;4;3;4;25
False;2002;21;4;3;4;23
False;2002;22;4;3;2;5
False;2002;22;4;3;3;2
False;2002;23;4;3;4;24
False;2002;24;4;3;3;3
False;2002;1;4;3;2;17
False;2002;4;4;3;3;1
False;2002;8;4;3;3;2
False;2002;25;4;3;1;5
False;2002;0;4;3;1;19
False;2002;0;4;3;2;117
False;2002;0;4;3;3;110
False;2002;0;4;3;4;819
False;2002;1;4;3;3;26
False;2002;1;4;3;4;104
False;2002;4;4;3;4;25
False;2002;5;4;3;2;5
False;2002;5;4;3;3;4
False;2002;5;4;3;4;33
False;2002;6;4;3;4;71
False;2002;7;4;3;3;3
False;2002;7;4;3;4;9
False;2002;8;4;3;4;27
False;2002;12;4;3;4;80
False;2002;14;4;3;1;7
False;2002;14;4;3;2;21
False;2002;14;4;3;4;132
False;2002;17;4;3;3;6
False;2002;17;4;3;4;66
False;2002;18;4;3;3;5
False;2002;18;4;3;4;33
False;2002;19;4;3;4;30
False;2002;21;4;3;2;3
False;2002;21;4;3;3;6
False;2002;22;4;3;4;21
False;2002;24;4;3;2;10
False;2002;24;4;3;4;64
False;2002;25;4;3;2;6
False;2002;25;4;3;3;3
False;2002;25;4;3;4;47
False;2002;0;2;3;1;9
False;2002;0;2;3;2;109
False;2002;0;2;3;3;252
False;2002;0;2;3;4;11548
False;2002;1;2;3;1;2
False;2002;1;2;3;2;16
False;2002;1;2;3;3;64
False;2002;1;2;3;4;1191
False;2002;3;2;3;1;1
False;2002;3;2;3;2;4
False;2002;3;2;3;3;11
False;2002;3;2;3;4;1869
False;2002;4;2;3;2;2
False;2002;4;2;3;3;7
False;2002;4;2;3;4;367
False;2002;5;2;3;2;11
False;2002;5;2;3;3;14
False;2002;5;2;3;4;300
False;2002;6;2;3;1;1
False;2002;6;2;3;2;7
False;2002;6;2;3;3;10
False;2002;6;2;3;4;246
False;2002;7;2;3;2;2
False;2002;7;2;3;3;5
False;2002;7;2;3;4;140
False;2002;8;2;3;1;1
False;2002;8;2;3;2;4
False;2002;8;2;3;3;5
False;2002;8;2;3;4;208
False;2002;9;2;3;2;1
False;2002;9;2;3;3;2
False;2002;9;2;3;4;38
False;2002;10;2;3;2;1
False;2002;10;2;3;3;7
False;2002;10;2;3;4;1430
False;2002;12;2;3;2;18
False;2002;12;2;3;3;31
False;2002;12;2;3;4;871
False;2002;13;2;3;2;3
False;2002;13;2;3;3;4
False;2002;13;2;3;4;1520
False;2002;14;2;3;2;23
False;2002;14;2;3;3;38
False;2002;14;2;3;4;1217
False;2002;17;2;3;3;6
False;2002;17;2;3;4;208
False;2002;18;2;3;2;3
False;2002;18;2;3;3;4
False;2002;18;2;3;4;272
False;2002;19;2;3;1;1
False;2002;19;2;3;2;3
False;2002;19;2;3;3;3
False;2002;19;2;3;4;2689
False;2002;20;2;3;2;2
False;2002;20;2;3;3;4
False;2002;20;2;3;4;262
False;2002;21;2;3;2;1
False;2002;21;2;3;3;9
False;2002;21;2;3;4;852
False;2002;22;2;3;1;1
False;2002;22;2;3;2;3
False;2002;22;2;3;3;7
False;2002;22;2;3;4;193
False;2002;23;2;3;3;3
False;2002;23;2;3;4;457
False;2002;24;2;3;2;4
False;2002;24;2;3;3;7
False;2002;24;2;3;4;323
False;2002;25;2;3;2;1
False;2002;25;2;3;3;11
False;2002;25;2;3;4;474
False;2002;0;3;3;1;6
False;2002;0;3;3;2;15
False;2002;0;3;3;3;26
False;2002;0;3;3;4;153
False;2002;1;3;3;1;2
False;2002;1;3;3;2;3
False;2002;1;3;3;3;8
False;2002;1;3;3;4;35
False;2002;3;3;3;3;3
False;2002;3;3;3;4;9
False;2002;4;3;3;3;1
False;2002;4;3;3;4;1
False;2002;5;3;3;1;3
False;2002;5;3;3;2;1
False;2002;5;3;3;3;1
False;2002;5;3;3;4;7
False;2002;7;3;3;4;10
False;2002;8;3;3;3;2
False;2002;8;3;3;4;6
False;2002;12;3;3;2;2
False;2002;12;3;3;3;1
False;2002;12;3;3;4;7
False;2002;13;3;3;2;1
False;2002;13;3;3;4;1
False;2002;14;3;3;2;5
False;2002;14;3;3;3;2
False;2002;14;3;3;4;31
False;2002;17;3;3;3;1
False;2002;17;3;3;4;9
False;2002;18;3;3;1;1
False;2002;18;3;3;3;1
False;2002;18;3;3;4;6
False;2002;19;3;3;2;1
False;2002;19;3;3;3;2
False;2002;19;3;3;4;11
False;2002;20;3;3;2;1
False;2002;20;3;3;3;2
False;2002;20;3;3;4;7
False;2002;22;3;3;3;1
False;2002;22;3;3;4;3
False;2002;23;3;3;3;1
False;2002;23;3;3;4;3
False;2002;24;3;3;2;1
False;2002;24;3;3;4;3
False;2002;25;3;3;4;11
False;2003;19;1;3;2;1
False;2003;24;1;3;2;1
False;2003;8;1;3;2;4
False;2003;13;2;3;1;1
False;2003;5;1;3;2;1
False;2003;7;1;3;2;1
False;2003;4;1;3;2;5
False;2003;17;1;3;2;3
False;2003;17;1;3;3;14
False;2003;23;1;3;3;7
False;2003;9;1;3;2;1
False;2003;3;1;3;2;3
False;2003;3;1;3;3;19
False;2003;5;1;3;3;20
False;2003;10;1;3;3;6
False;2003;13;1;3;3;12
False;2003;18;1;3;3;19
False;2003;8;1;3;3;8
False;2003;3;1;3;1;12
False;2003;6;1;3;2;7
False;2003;7;1;3;1;7
False;2003;9;1;3;1;2
False;2003;10;1;3;1;5
False;2003;17;1;3;1;7
False;2003;19;1;3;1;14
False;2003;20;1;3;3;7
False;2003;21;1;3;1;16
False;2003;21;1;3;2;3
False;2003;22;1;3;2;2
False;2003;23;1;3;1;5
False;2003;24;1;3;3;14
False;2003;25;1;3;3;17
False;2003;0;1;3;1;440
False;2003;0;1;3;2;134
False;2003;0;1;3;3;512
False;2003;0;1;3;4;167385
False;2003;1;1;3;1;88
False;2003;1;1;3;2;34
False;2003;1;1;3;3;112
False;2003;1;1;3;4;27418
False;2003;3;1;3;4;5573
False;2003;4;1;3;1;15
False;2003;4;1;3;3;16
False;2003;4;1;3;4;5089
False;2003;5;1;3;1;22
False;2003;5;1;3;4;8473
False;2003;6;1;3;1;17
False;2003;6;1;3;3;16
False;2003;6;1;3;4;6370
False;2003;7;1;3;3;11
False;2003;7;1;3;4;3354
False;2003;8;1;3;1;15
False;2003;8;1;3;4;5165
False;2003;9;1;3;3;6
False;2003;9;1;3;4;1213
False;2003;10;1;3;2;3
False;2003;10;1;3;4;4057
False;2003;12;1;3;1;58
False;2003;12;1;3;2;18
False;2003;12;1;3;3;70
False;2003;12;1;3;4;19932
False;2003;13;1;3;1;13
False;2003;13;1;3;2;6
False;2003;13;1;3;4;7584
False;2003;14;1;3;1;76
False;2003;14;1;3;2;24
False;2003;14;1;3;3;95
False;2003;14;1;3;4;25368
False;2003;17;1;3;4;12821
False;2003;18;1;3;1;15
False;2003;18;1;3;2;3
False;2003;18;1;3;4;5466
False;2003;19;1;3;3;14
False;2003;19;1;3;4;5178
False;2003;20;1;3;1;13
False;2003;20;1;3;2;6
False;2003;20;1;3;4;6608
False;2003;21;1;3;3;20
False;2003;21;1;3;4;5865
False;2003;22;1;3;1;13
False;2003;22;1;3;3;9
False;2003;22;1;3;4;5208
False;2003;23;1;3;4;3642
False;2003;24;1;3;1;12
False;2003;24;1;3;4;6093
False;2003;25;1;3;1;15
False;2003;25;1;3;2;8
False;2003;25;1;3;4;6647
False;2003;1;4;3;1;1
False;2003;8;4;3;1;1
False;2003;24;4;3;1;2
False;2003;25;4;3;1;1
False;2003;6;4;3;1;1
False;2003;9;4;3;4;2
False;2003;21;4;3;1;1
False;2003;4;4;3;2;1
False;2003;5;4;3;2;1
False;2003;8;4;3;2;1
False;2003;19;4;3;1;1
False;2003;20;4;3;2;2
False;2003;1;4;3;2;11
False;2003;3;4;3;1;1
False;2003;3;4;3;2;5
False;2003;5;4;3;3;5
False;2003;5;4;3;4;23
False;2003;6;4;3;2;2
False;2003;7;4;3;3;1
False;2003;8;4;3;3;2
False;2003;8;4;3;4;12
False;2003;9;4;3;2;1
False;2003;9;4;3;3;1
False;2003;10;4;3;4;13
False;2003;12;4;3;1;4
False;2003;12;4;3;3;18
False;2003;13;4;3;3;5
False;2003;13;4;3;4;21
False;2003;14;4;3;1;3
False;2003;17;4;3;1;1
False;2003;17;4;3;2;2
False;2003;17;4;3;3;6
False;2003;18;4;3;2;7
False;2003;18;4;3;3;1
False;2003;18;4;3;4;34
False;2003;22;4;3;3;7
False;2003;23;4;3;3;6
False;2003;25;4;3;2;6
False;2003;7;4;3;2;2
False;2003;12;4;3;2;18
False;2003;14;4;3;3;14
False;2003;6;4;3;4;30
False;2003;19;4;3;2;4
False;2003;19;4;3;4;14
False;2003;20;4;3;3;3
False;2003;24;4;3;2;4
False;2003;24;4;3;3;3
False;2003;0;4;3;1;19
False;2003;0;4;3;2;114
False;2003;0;4;3;3;113
False;2003;0;4;3;4;771
False;2003;1;4;3;3;21
False;2003;1;4;3;4;107
False;2003;3;4;3;3;4
False;2003;3;4;3;4;23
False;2003;4;4;3;3;3
False;2003;4;4;3;4;12
False;2003;6;4;3;3;6
False;2003;7;4;3;4;26
False;2003;9;4;3;1;2
False;2003;12;4;3;4;128
False;2003;14;4;3;2;17
False;2003;14;4;3;4;115
False;2003;17;4;3;4;21
False;2003;20;4;3;4;83
False;2003;21;4;3;2;9
False;2003;21;4;3;3;2
False;2003;21;4;3;4;35
False;2003;22;4;3;2;11
False;2003;22;4;3;4;32
False;2003;23;4;3;2;10
False;2003;23;4;3;4;29
False;2003;24;4;3;4;34
False;2003;25;4;3;3;5
False;2003;25;4;3;4;32
False;2003;0;2;3;1;4
False;2003;0;2;3;2;99
False;2003;0;2;3;3;256
False;2003;0;2;3;4;5949
False;2003;1;2;3;1;1
False;2003;1;2;3;2;14
